max_acc1_x,max_acc1_y,max_acc1_z,max_acc2_x,max_acc2_y,max_acc2_z,max_acc3_x,max_acc3_y,max_acc3_z,max_checksum,max_gyro1_x,max_gyro1_y,max_gyro1_z,max_gyro2_x,max_gyro2_y,max_gyro2_z,max_gyro3_x,max_gyro3_y,max_gyro3_z,mean_acc1_x,mean_acc1_y,mean_acc1_z,mean_acc2_x,mean_acc2_y,mean_acc2_z,mean_acc3_x,mean_acc3_y,mean_acc3_z,mean_checksum,mean_gyro1_x,mean_gyro1_y,mean_gyro1_z,mean_gyro2_x,mean_gyro2_y,mean_gyro2_z,mean_gyro3_x,mean_gyro3_y,mean_gyro3_z,min_acc1_x,min_acc1_y,min_acc1_z,min_acc2_x,min_acc2_y,min_acc2_z,min_acc3_x,min_acc3_y,min_acc3_z,min_checksum,min_gyro1_x,min_gyro1_y,min_gyro1_z,min_gyro2_x,min_gyro2_y,min_gyro2_z,min_gyro3_x,min_gyro3_y,min_gyro3_z,move,var_acc1_x,var_acc1_y,var_acc1_z,var_acc2_x,var_acc2_y,var_acc2_z,var_acc3_x,var_acc3_y,var_acc3_z,var_checksum,var_gyro1_x,var_gyro1_y,var_gyro1_z,var_gyro2_x,var_gyro2_y,var_gyro2_z,var_gyro3_x,var_gyro3_y,var_gyro3_z
9084,-2396,-1088,28372,15290,32767,-7844,10540,32767,7,32767,16671,15400,-10224,10976,824,23933,6998,4824,-8706.24,-11288.74,-8595.64,3107.37,337.195,-1124.36,-15213.36,-2349.44,5563.23,7.0,1750.66,-210.305,21.495,-15258.44,-38.32,-2337.36,1026.605,928.485,292.545,-26200,-31964,-20992,-16426,-12038,-32768,-27560,-25320,-5296,7,-29589,-22049,-12631,-28552,-10252,-6896,-18896,-2302,-2886,Jamesbond,84632275.560201,38031785.82150754,23143202.764221106,94459771.93276381,33917809.28339196,413924379.16623116,10561125.055678392,17049564.790351756,22177855.976984926,0.0,154564050.83859298,56974101.50952262,37117117.64821608,9877085.554170854,9099204.077989949,2005379.608442211,170529451.33565325,3215910.1505276384,2866674.379874372
10372,-2356,-560,28372,6913,32767,-5736,11488,32767,7,32767,21247,18473,-8916,10976,824,24441,6998,4824,-7280.7,-11921.32,-7940.66,3074.4,-1603.345,1637.02,-15088.2,-1303.2,5875.93,7.0,2035.745,1122.275,-563.41,-15149.0,-334.4,-2883.54,723.62,734.095,-116.685,-26200,-31964,-22580,-16426,-12909,-32768,-28652,-25320,-5296,7,-32768,-17576,-15942,-29032,-14496,-7676,-30901,-4207,-7170,Jamesbond,89116195.28643216,32905977.746331662,24304985.049648236,105777399.11557789,22592858.2170603,463498853.8287437,12232590.592964824,20615848.361809045,20673862.598090455,0.0,230208011.05525124,67508564.93404523,42932699.53959799,11758256.040201005,11641787.336683417,2736186.0787939704,266168790.79959798,4430363.4331407035,6725773.292236181
10372,-2356,-560,19001,6914,32767,-5736,14088,28744,7,32767,21247,18473,-8916,10788,1832,26667,4913,6006,-5412.48,-13333.08,-8025.96,2715.92,-935.515,-2026.315,-14956.06,-1245.34,6249.44,7.0,-790.565,285.77,259.585,-15319.88,168.0,-2570.36,-1805.58,322.245,-431.815,-19160,-30024,-22580,-15862,-12909,-32768,-28652,-22048,-4456,7,-32768,-17576,-15942,-29032,-14496,-7676,-32724,-4207,-7170,Jamesbond,58568959.125226125,31762669.78251256,20538578.651658293,73055417.5915578,27382236.472135678,438581585.0208794,11623603.534070352,20944105.5320603,16090331.182311557,0.0,190070739.3123367,53177663.94683417,37720500.9173618,10959756.689045226,12786729.326633167,3557727.5481407032,307501422.34532666,4070012.0452010045,7251247.468115579
11744,-3068,-1860,30286,6914,32767,-7704,14088,28744,7,32767,21108,17711,-9292,10788,1832,27976,4913,6006,-6886.02,-13521.96,-8130.56,3734.725,-1469.745,1121.585,-15099.84,-1414.88,6252.58,7.0,-506.525,512.97,393.435,-15278.22,218.08,-2447.32,671.985,506.81,283.895,-32768,-32768,-20836,-17931,-13761,-32768,-28676,-22048,-4920,7,-31563,-18850,-15870,-25976,-8560,-6548,-32724,-4000,-6355,Jamesbond,87647150.79356784,44974012.78231156,14096658.498894472,87932977.45665829,30027376.08037689,439582566.5957538,10974344.014472362,26261716.76944724,24624490.03376884,0.0,174371314.35113066,59608854.02924624,37521706.68922111,8830915.006633166,9121963.893065328,2930375.0930653266,274759858.1756533,3803213.772763819,6149298.12459799
11744,-3068,-148,30286,7883,32767,-7852,10972,26920,7,32767,21108,17711,-9292,6932,1704,27976,4959,5979,-8508.78,-12163.84,-6281.48,2505.505,-1730.62,-1035.01,-15063.02,-1352.74,6257.74,7.0,-146.275,74.315,-306.765,-15315.24,-349.88,-2283.18,-680.025,232.705,-43.585,-32768,-32768,-20836,-23740,-13761,-32768,-28676,-17640,-4920,7,-31563,-18850,-15870,-27368,-8560,-6548,-31909,-3967,-6355,Jamesbond,103049094.54432161,48272786.30592965,15823656.090050252,154355661.71856785,22076171.86492463,364058728.5526634,9435959.235778894,22803064.293869343,20577792.736080404,0.0,177773778.13002512,64643500.2570603,37393180.019874364,7842740.645628139,5641682.960402009,2421980.670954774,255176543.76319095,3064572.299472362,4512877.40982412
4852,-1304,264,24083,15342,32767,-7552,10808,24320,7,32767,19972,21329,-9896,6932,1704,25719,5789,5011,-9412.02,-12285.58,-6210.3,2030.615,-177.23,-679.68,-15073.3,-1258.54,6172.14,7.0,361.34,323.77,268.02,-15418.7,-220.14,-2134.48,-636.9,257.76,-87.835,-25236,-29828,-26560,-23740,-16535,-32768,-26460,-23404,-4416,7,-29886,-20269,-17664,-27368,-11464,-4980,-24703,-3928,-3889,Jamesbond,58343663.67798995,39550987.078994974,29935071.58793971,128212181.12238692,36781369.57497487,399626211.7865327,9663457.75879397,23129292.892864324,18500980.48281407,0.0,223764722.999397,54679138.50964825,48560691.24582914,9450192.55276382,7426763.638592964,1694926.4016080403,284467407.2964824,3066581.630552764,2953630.208819095
4852,-1304,264,20912,15342,32767,-7552,9872,24320,7,32767,19972,21329,-9896,3372,3312,26162,5789,4090,-8469.08,-10734.22,-6949.92,3241.725,-406.55,2479.59,-15194.26,-1377.22,5587.52,7.0,634.245,174.86,584.84,-15382.46,-441.12,-1715.16,1120.4,416.305,9.75,-24832,-27308,-26560,-15196,-20479,-32768,-26460,-23404,-4416,7,-29886,-20269,-17664,-26260,-11464,-4980,-24108,-3928,-4021,Jamesbond,66078498.8478392,30563252.855879396,30462502.425728645,70638093.08479899,43782015.7361809,324576444.52452266,8059522.987336682,18614622.262914572,15543280.813668342,0.0,206563446.97987434,51388547.90994975,46034024.63758794,7487120.189346733,6318714.88,2857065.0998994973,229696425.98994976,3168803.0673115575,3188968.9924623114
4644,8360,9988,10518,21248,20008,-12224,6408,10040,7,9703,10270,3904,-10380,5620,7096,7726,3166,4125,-1270.96,-10546.92,-14984.02,-178.475,-995.53,1089.46,-16128.94,-2108.68,2203.14,7.0,326.965,484.92,-174.315,-14851.48,311.82,3334.54,27.865,708.995,177.89,-9068,-22452,-31912,-15606,-28500,-16324,-20728,-6536,-6760,7,-16232,-12213,-3750,-17376,-3680,340,-6685,-3079,-3408,Mermaid,7247086.189346734,63644430.42572864,101304577.6880402,38736278.48178392,178769958.9237186,101851629.48582914,3889364.2576884422,4967475.635778895,17903083.558190953,0.0,17535860.194748744,28171888.64683417,2342751.573643216,1430335.0850251254,4616858.098090452,1555923.9682412061,11603572.308316583,1947623.492437186,4991483.394874372
6340,6864,12456,10635,18666,24073,-12224,6408,10040,7,9703,9149,3904,-11912,6480,6436,7726,2806,4461,-211.0,-10688.92,-14691.58,-1821.255,764.44,-710.725,-15974.72,-1912.48,2409.44,7.0,84.07,-0.715,-220.66,-14970.04,736.82,3078.98,271.19,552.625,420.33,-12744,-22968,-31204,-16942,-28269,-16901,-20836,-6536,-7852,7,-16232,-10373,-3750,-19760,-3680,-592,-8078,-3465,-3408,Mermaid,10717882.974874372,65672224.91819096,97060104.9081407,44146080.98489949,143039267.4637186,102268893.7581658,3741738.092060302,4689269.637788945,18552680.368241206,0.0,15770494.588040201,25256555.75253769,2083013.9039195979,2003394.8928643216,4653810.540301507,1889502.230753769,14306471.55165829,1901425.069723618,4953824.50361809
6340,6864,12456,22721,18666,24073,-12372,3308,9224,7,7185,10457,2747,-10248,6480,6372,5866,3046,4461,-96.5,-9634.58,-13720.48,-1399.365,1444.58,-554.095,-15903.4,-1997.64,2540.24,7.0,-97.895,87.11,-335.205,-14938.98,855.76,3247.94,-83.265,249.23,384.42,-12744,-25472,-31352,-16942,-28269,-16901,-20836,-6068,-9036,7,-7309,-10373,-3302,-19760,-4420,-592,-8078,-3465,-2945,Mermaid,10816230.743718592,68210167.9433166,91481935.52723618,50619411.810829155,157191263.0287437,102714149.77484927,3402488.40201005,3414601.35718593,18689327.05768844,0.0,11370805.772839196,22953991.6159799,1639011.691432161,2473949.7483417084,4920278.133065327,2017716.4988944721,14455955.673140703,1921294.7508542715,3907406.687035176
5748,3252,5060,22721,18540,16662,-12372,3312,9912,7,7040,10457,2747,-10248,5236,7192,5866,3046,4202,-798.66,-8145.2,-12663.3,-413.54,1090.525,-354.43,-15881.42,-2123.26,2737.72,7.0,-256.765,40.605,-282.325,-14694.84,1050.6,3916.1,-771.035,180.025,322.375,-6688,-25472,-31352,-13603,-26798,-14909,-20936,-6532,-9036,7,-8948,-10632,-3302,-18340,-4420,1092,-7171,-2967,-2525,Mermaid,7314830.838592965,60608326.271356784,82585953.35678393,45485503.1240201,145149007.81846735,80464187.77396986,3812373.048844221,3221453.0375879398,19737697.52924623,0.0,10533840.542487437,24087208.23012563,1540470.8335427132,1749395.0697487437,4434629.427135678,1417681.1155778894,12088073.692236181,1730428.8285175879,2772323.2807788947
5260,8664,6044,12201,20377,15914,-12192,3620,9912,7,6214,8302,3137,-11672,5236,7192,4961,2877,3998,-1357.46,-7618.38,-13040.24,-256.77,-640.7,401.03,-15803.74,-1788.66,3047.96,7.0,-232.375,-87.815,-146.9,-14727.26,1412.58,4136.28,-826.15,568.68,-44.63,-7100,-22596,-32732,-11917,-29512,-17948,-20936,-6532,-6804,7,-10005,-10632,-3168,-18556,-1720,644,-7171,-2967,-2582,Mermaid,7567151.144120604,54818718.24683417,89340066.35417086,35741087.96693467,170548097.43718594,89212932.10964824,3516073.6607035175,3562151.6828140705,18496805.144120604,0.0,10129295.843592964,18758384.83494975,1195850.351758794,1316105.1782914572,2754743.3805025127,1320218.1322613065,8282742.610552764,1595210.3895477387,2691071.3900502515
5068,8664,6044,12201,21309,19208,-12192,3788,9644,7,11992,9008,4083,-12096,4400,6688,3817,2877,3627,-1955.86,-8152.72,-14463.44,644.55,-2117.075,2199.85,-15875.0,-1924.04,2939.92,7.0,19.285,4.445,-276.065,-14855.54,1397.24,3678.18,-444.5,908.585,-265.51,-7692,-20824,-32768,-15931,-29512,-17948,-21200,-10028,-5880,7,-10005,-11208,-5079,-18556,-1776,644,-6038,-2585,-3660,Mermaid,8393954.794371858,47554170.81567839,102921201.69487436,31769278.620603014,219354807.8687186,108617337.39447236,3365755.9396984926,5292744.199396986,15828882.32522613,0.0,13444827.99374372,21532957.795954775,2325290.563592965,1156608.0285427135,2308752.625527638,1359412.3895477387,6684023.487437186,1310729.6409798993,4047991.547638191
5068,3900,10040,11465,25324,19208,-10900,3788,9644,7,11992,9008,4083,-12136,5256,5844,3877,2352,3627,-3113.58,-8958.72,-15076.06,-350.39,443.175,1177.545,-15914.92,-2097.84,2674.98,7.0,99.12,-267.625,-471.04,-14936.46,1049.84,3129.16,-328.09,687.945,-136.05,-18904,-22312,-32768,-15931,-26660,-17330,-21200,-10028,-8536,7,-17343,-11270,-5079,-19584,-3112,-2340,-6439,-2114,-3660,Mermaid,20578332.92824121,49902914.69507538,103130811.25266331,40082925.77678392,236775691.93404523,114716626.31957287,4033238.4659296484,5717479.04964824,16465854.06994975,0.0,18938513.010653265,25484830.99937186,2863427.2546733674,1256372.6114572864,3548693.5220100502,1947852.7983919599,8973692.8159799,1076830.1627889448,4164283.5351758795
6424,4940,10040,11427,25324,17096,-10628,3076,9696,7,12805,14508,4593,-8936,5256,5280,4889,3868,2991,-2366.7,-6823.2,-13059.42,-1257.39,3921.39,-2156.26,-15371.98,-3067.9,4050.56,7.0,127.475,-341.715,-356.935,-15231.0,317.12,1634.34,-314.91,332.965,87.77,-18904,-22312,-32768,-13895,-26660,-16563,-21020,-7904,-8536,7,-17343,-14531,-5403,-22852,-3112,-3136,-6439,-2846,-3029,Mermaid,27141351.065326635,48640933.94974875,107928161.35035177,35047382.18884422,166286144.11849245,74130104.81648241,5131664.803618091,4594079.427135678,12843843.544120602,0.0,19807664.582286432,40218593.641984925,3824836.3223869354,6507481.527638191,2503118.6588944728,3530438.798391959,8678965.760703519,1967234.516356784,2065069.2734673365
8120,4940,3648,12644,24188,10334,-9616,976,11236,7,12805,14508,4593,-8936,1872,3404,4889,3868,2471,289.0,-4243.46,-13110.7,131.52,1232.63,-1411.075,-14852.38,-4243.36,5224.88,7.0,448.305,-536.555,-373.085,-15250.22,7.86,381.98,-295.07,225.79,19.94,-12708,-21484,-32768,-13211,-18054,-12319,-21020,-8864,-1648,7,-8342,-14531,-5403,-22852,-2620,-3136,-4822,-2846,-1972,Mermaid,17128238.110552765,24378116.93306533,94996459.08542714,34911638.43175879,124495678.06341708,33038688.81344221,6221506.025728644,2843857.9200000004,4416931.241809045,0.0,18496079.700477388,56463150.61002513,5691800.942487437,10312117.338291459,645044.6436180904,1004800.4820100503,5257747.663417085,2212089.0109547735,1396085.1923618088
11772,8140,7084,14252,13345,8979,-9616,1860,11236,7,11088,13563,4083,-9936,2068,3404,3265,1823,2351,1879.16,-4384.7,-14892.2,1331.895,-1379.37,94.76,-14965.4,-4152.38,5044.2,7.0,399.8,-1144.17,-435.29,-15276.56,140.14,247.38,-434.535,63.695,22.29,-5548,-15148,-32192,-14734,-22309,-8886,-21952,-10244,-1648,7,-11607,-14772,-5333,-22768,-2620,-1956,-4591,-4109,-2132,Mermaid,11988948.516984925,17718455.869346734,79195682.21105528,38714887.18992462,123310125.6111558,22067314.444623113,6318903.27638191,3651685.2418090445,3919086.9145728643,0.0,15846517.46733668,57118683.92070352,5758038.126532664,8383131.825527639,692511.5782914571,980475.9955778895,3918859.295251256,2113651.057261307,1441544.779798995
11772,8140,7084,23135,13671,8979,-9976,2484,10432,7,12304,11815,5067,-9360,2460,3588,5516,2605,1917,1099.26,-5314.68,-15905.94,1392.71,-398.585,-218.465,-15357.0,-4205.06,4991.26,7.0,-111.135,-370.605,-108.07,-15724.16,37.5,537.16,-800.445,265.57,240.505,-6536,-20012,-32768,-15443,-22309,-9144,-21952,-10244,164,7,-12193,-14772,-5333,-22768,-2036,-1956,-6206,-4109,-2132,Mermaid,14970798.324020103,27024194.108140707,99336533.5441206,64045016.61899497,116540360.12339196,26475439.667110547,6906203.296482412,4245577.081809045,3565143.168241206,0.0,15200483.363592962,55884521.787914574,5744550.226231156,7983486.205427136,810379.9698492462,1329215.4516582915,7379072.81103015,2235498.1558793974,1284582.9949497487
8176,6048,-320,23135,15430,9026,-9976,2484,10432,7,12304,11815,5067,-9060,2460,3892,5516,2605,2189,85.52,-5425.14,-15960.76,855.64,444.22,-682.275,-15270.36,-4205.4,4844.18,7.0,-370.235,715.555,228.39,-15562.48,-99.44,773.18,-800.975,473.41,244.36,-8520,-20012,-32768,-18543,-21942,-9460,-21736,-10652,608,7,-12193,-14316,-5566,-21892,-2180,-1116,-6554,-2878,-1764,Mermaid,17418710.441809047,31134698.352160804,94036017.42954774,84384900.6034171,119340054.10211056,29504260.130025126,6446249.196381909,4652071.0351758795,3764824.007638191,0.0,14407776.210829146,50156765.775854275,6099119.002914572,7584610.823718593,956861.9159798995,1107146.7413065326,8055530.506909547,1549117.2380904523,1299820.311959799
7192,8400,256,18815,17950,9207,-10192,2096,10516,7,11281,14028,4608,-9060,2508,3892,6617,3011,2463,13.02,-4585.56,-14410.32,-404.33,1894.325,-1748.165,-14880.22,-4072.22,5085.88,7.0,-218.83,1052.225,175.055,-15183.66,96.04,538.66,-125.56,483.625,227.04,-8520,-15652,-32768,-19684,-21942,-11964,-20140,-10652,-2668,7,-8776,-14355,-5994,-21408,-2180,-1248,-6554,-2878,-2335,Mermaid,16911784.200603016,24348514.86070352,88891779.91718593,75918580.2121608,145434210.4013819,31705773.967613067,4722052.051859296,3551070.102110553,3795836.6086432156,0.0,13603107.800100503,58195452.91896985,6503915.157763819,7240796.104924624,911462.4305527639,885549.712964824,6504940.217487439,1959981.300879397,1344635.1541708542
9444,8400,10884,20653,17950,9207,-9216,708,10516,7,15402,14028,4683,-9552,2508,2948,6617,3011,2463,867.12,-3662.66,-12852.88,-684.24,1526.35,-1893.895,-14818.88,-4223.02,5443.04,7.0,205.3,321.07,-199.23,-15322.14,173.44,526.56,282.26,452.16,81.69,-7436,-15652,-32768,-19684,-23118,-13458,-21376,-7608,-2668,7,-9180,-14572,-5994,-21408,-1904,-1248,-5595,-2618,-2335,Mermaid,17312937.35236181,28037865.210452262,114110404.04582916,67149212.70592965,162682130.28894472,38375647.72258794,4943299.563417085,2452825.0046231155,3480102.309949749,0.0,19554891.246231157,63233916.598090455,6496662.720703518,8166846.211457287,844064.8104522614,721009.6948743718,8603541.540100502,1669205.7531658292,1199619.3908542714
9444,7412,10884,20653,17642,18121,-9216,320,12724,7,15402,13195,4683,-9552,2520,4228,5584,2782,2027,-3563.76,-4523.3,-11777.76,2900.975,-4594.02,2567.655,-15140.1,-4117.28,4524.32,7.0,-198.485,-106.575,-169.29,-15395.08,116.02,882.18,-164.075,-169.99,-29.225,-19352,-14184,-32768,-15989,-23118,-13458,-21376,-10032,-2116,7,-14714,-14572,-5007,-22312,-1904,-1492,-5595,-4504,-2165,Mermaid,68543429.57025126,21713782.100502513,83968686.7360804,50641889.421482414,122732622.95437185,60380244.82007538,5312772.8944723625,3753488.8458291455,5655489.826733668,0.0,20341202.542487435,51081363.64258794,5528496.196884422,8502186.566432161,818612.0196984926,1581342.1985929648,6547714.833542714,2651656.1808040203,825841.3712311558
7164,1720,9676,22266,7072,21644,-12820,-320,9820,7,6484,5758,7277,-14092,2676,2736,2316,3940,2387,-9703.56,-10106.56,-4236.34,-10.095,-1562.59,-4296.37,-15238.66,-4488.96,2344.88,7.0,-4130.72,-1784.11,817.22,-15368.86,-1482.0,504.78,-4497.29,110.08,383.345,-17512,-27104,-11936,-14595,-16586,-32768,-21776,-9156,-5356,7,-21647,-16730,-3603,-17852,-5216,-1620,-16489,-2128,-2480,Jamesbond,59291770.33809045,34026903.16221105,7879961.692864322,54174271.282386936,11551403.117487438,175847806.10361812,1712181.431557789,3368211.3350753766,6452590.658894472,0.0,40472323.54934673,22508709.867236175,5863172.122211056,560841.3069346733,4008335.91959799,1009297.800603015,24899401.603919595,1706410.526231156,910742.7296231155
7164,1720,9676,26852,9660,27958,-12144,3232,11336,7,32767,15197,7277,-13284,2092,2612,22014,3708,2387,-9141.56,-12695.16,-3412.3,4929.265,-471.865,1403.455,-15331.1,-3613.72,3312.64,7.0,2114.72,-18.45,-162.875,-15334.24,-1759.84,735.94,2129.885,556.125,-605.11,-17644,-27104,-11936,-13164,-16586,-32768,-21776,-9156,-5356,7,-21647,-16730,-5696,-18492,-6672,-1620,-16489,-2128,-3226,Jamesbond,55602104.89085428,41225633.38130653,7513854.542713568,90998738.46711056,21634826.810829144,304353750.6914322,2069657.4773869347,5602585.489045227,9091233.67879397,0.0,160728298.9161809,46148189.21356784,11534178.813442212,962563.3189949748,5211195.471758794,991446.4285427135,120812019.99173369,2380195.094849246,2385064.842110553
-7432,-2528,1368,26852,9660,27958,-11596,3232,11336,7,32767,15197,7133,-13284,2328,3540,22014,3708,2414,-14464.36,-9955.22,-3034.24,3451.5,752.565,5741.015,-15584.66,-2652.1,2377.14,7.0,5543.21,2212.545,-883.27,-15245.94,-1798.66,1268.66,4665.625,817.37,-596.425,-19004,-25928,-7548,-16902,-9694,-4357,-20356,-7396,-3140,7,-11674,-7402,-5696,-20516,-6672,-1096,-15496,-4441,-3226,Jamesbond,3395654.6235175882,22699896.71517588,2114966.776281407,119680285.01507537,23325505.32238694,86215480.23595478,1829141.5119597989,4771072.231155779,8070011.075778894,0.0,93778098.94060302,21781491.937663313,7009378.559899498,1433668.8205025124,6989352.888844221,1057919.6426130652,112110884.03454773,4004657.932763819,2416975.5521356785
6724,3068,6348,18173,7306,11240,-11596,1808,7064,7,7355,7427,6172,-13328,2328,3540,11008,3333,3233,-10181.4,-10830.26,-3301.78,-1077.365,-1860.455,-5151.165,-15533.42,-3049.84,2023.68,7.0,-5696.045,-1868.25,222.91,-15384.72,-1739.66,736.26,-6176.21,88.025,930.175,-23368,-32768,-10124,-17760,-9694,-32768,-20356,-10924,-3140,7,-23171,-15148,-8927,-20516,-5240,-1844,-16964,-4441,-2076,Jamesbond,80748156.26130654,46089154.82653266,8777049.358391961,80863409.20781407,21419886.651231155,146679784.0681156,2071732.4056281408,6919963.310954775,5204083.8367839195,0.0,60278456.15374372,22344163.79648241,6762991.308442212,1042253.7905527637,5893961.290854271,1605188.5149748744,77613777.3124623,2662552.2456030147,1134553.6023869347
6724,3068,6348,26110,8724,32767,-12572,1968,12644,7,28474,14094,7694,-13764,2308,2308,19559,2760,3233,-8144.54,-13589.18,-2944.5,3456.685,0.595,1500.08,-15351.32,-3525.72,3234.86,7.0,-83.13,-71.85,-449.145,-15429.44,-1505.76,352.34,422.97,584.685,-58.505,-23368,-32768,-10124,-17760,-9329,-32768,-20200,-10924,-568,7,-23171,-15148,-8927,-18064,-5860,-1844,-16964,-1796,-2870,Jamesbond,81984706.19939698,49064035.66592964,9456628.090452261,90466187.20178391,19771478.684396982,348946787.5513568,1457511.0930653266,7498977.690050251,5681931.477788945,0.0,187960819.9830151,43045672.8718593,10033613.411030151,593830.2777889448,5043839.459698493,902214.8787939699,140466330.0091457,1539745.5434924623,2662268.0100251255
3652,-4560,1972,26110,8724,32767,-12760,1968,12644,7,28474,14094,7694,-12588,2632,3020,19559,2760,2539,-12753.46,-10805.6,-2924.62,3139.915,1550.605,7088.89,-15556.28,-2789.78,2350.98,7.0,5741.96,2338.67,-816.765,-15294.14,-1582.86,659.9,5340.38,714.09,-443.805,-17648,-24448,-6268,-15646,-8666,-3621,-18808,-7328,-2552,7,-9041,-5972,-6282,-18664,-5860,-1352,-14646,-3955,-2870,Jamesbond,21636607.063718595,19563954.492462315,2198661.9654271356,85849325.45505024,18366203.757763818,131773738.6913568,1047766.7553768844,3660171.0468341704,7049463.155376885,0.0,82417564.42050251,20284021.44834171,5267730.874145729,1049522.4727638192,5952962.633567839,1161353.3969849246,88534664.31718592,2991927.077286432,1962762.037160804
8176,812,1556,24850,12910,12935,-13240,1264,8392,7,8825,6818,9120,-12588,2632,3020,11012,2553,2539,-10566.04,-11287.32,-4434.5,-1471.655,-391.065,-5639.87,-15633.72,-2816.68,1777.84,7.0,-5097.455,-1826.095,23.115,-15361.72,-1702.94,576.4,-5938.875,51.06,889.675,-21836,-26952,-10664,-21875,-8816,-32768,-18844,-10628,-6208,7,-26396,-20501,-8582,-18664,-5724,-1596,-17798,-3955,-2084,Jamesbond,64237636.340100504,33929680.58050252,5002633.879396985,87535631.06128141,29330216.684195984,142731746.8272362,1296913.448844221,5077700.520201004,7418626.386331659,0.0,65043882.34972362,28478483.483391967,7777449.348517588,1000890.2930653266,5139321.323015076,1127830.8341708542,86474887.77826633,2300786.5390954777,1534330.0194723618
